"id","passerine_non_passerine","order","family_name_latin","family_name_common","taxonomy","scientific_name","common_name","diet_invertebrate","diet_vert_endo","diet_vert_ecto","diet_vert_fish","diet_vert_unknown","diet_scavenger","diet_fruit","diet_nectar","diet_seed","diet_other_plant","diet_category","diet_data_source","diet_certainty","foraging_below_water","foraging_around_surf","foraging_ground","foraging_understory","foraging_midheight","foraging_canopy","foraging_aerial","foraging_data_source","is_noctural","body_mass_value","body_mass_data_source","body_mass_spec_level","body_mass_comments","foraging_spec_level","comments","is_pelagic_specialist","bl_family_sequence_id","foraging_data_entered_by","diet_data_entered_by"
2071,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psephotus dissimilis","Hooded Parrot",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_4","A",0,0,50,50,0,0,0,"Ref_4",FALSE,45.8,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2072,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psephotus chrysopterygius","Golden-shouldered Parrot",0,0,0,0,0,0,0,0,70,30,"PlantSeed","Ref_4","A",0,0,50,50,0,0,0,"Ref_4",FALSE,46.8,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2074,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Cyanoramphus unicolor","Antipodes Parakeet",0,0,0,0,0,10,10,0,10,70,"PlantSeed","Ref_4","A",0,0,40,40,20,0,0,"Ref_4",FALSE,149.03,"Dunning08",TRUE,,TRUE,,FALSE,68,"Other","Carolina"
2076,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Cyanoramphus novaezelandiae","Red-fronted Parakeet",10,0,0,0,0,0,30,0,30,30,"PlantSeed","Ref_4","A",0,0,20,40,40,0,0,"Ref_4",FALSE,90.22,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2077,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Cyanoramphus auriceps","Yellow-crowned Parakeet",0,0,0,0,0,0,0,0,70,30,"PlantSeed","Ref_4","A",0,0,50,30,20,0,0,"Ref_4",FALSE,45.64,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2080,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Eunymphicus cornutus","Horned Parakeet",0,0,0,0,0,0,30,60,0,10,"FruiNect","Ref_4","A",0,0,0,50,50,0,0,"Ref_4",FALSE,130,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2081,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Neopsephotus bourkii","Bourke's Parrot",0,0,0,0,0,0,0,0,70,30,"PlantSeed","Ref_4","A",0,0,50,50,0,0,0,"Ref_4",FALSE,44.4,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2082,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Neophema chrysostoma","Blue-winged Parrot",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_4","A",0,0,60,40,0,0,0,"Ref_4",FALSE,46.1,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2083,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Neophema elegans","Elegant Parrot",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_4","A",0,0,60,40,0,0,0,"Ref_4",FALSE,43.4,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2084,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Neophema petrophila","Rock Parrot",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_4","A",0,0,50,50,0,0,0,"Ref_4",FALSE,53.2,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2085,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Neophema chrysogaster","Orange-bellied Parrot",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_4","A",0,0,50,50,0,0,0,"Ref_4",FALSE,45.9,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2086,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Neophema pulchella","Turquoise Parrot",0,0,0,0,0,0,30,0,40,30,"PlantSeed","Ref_4","A",0,0,20,40,40,0,0,"Ref_4",FALSE,41.37,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2087,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Neophema splendida","Scarlet-chested Parrot",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_4","A",0,0,20,40,40,0,0,"Ref_4",FALSE,38.6,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2088,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Lathamus discolor","Swift Parrot",20,0,0,0,0,0,0,80,0,0,"FruiNect","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,64.7,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2089,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Melopsittacus undulatus","Budgerigar",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_4","A",0,0,60,40,0,0,0,"Ref_4",FALSE,28.99,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2090,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Pezoporus wallicus","Ground Parrot",0,0,0,0,0,0,0,0,60,40,"PlantSeed","Ref_4","A",0,0,80,20,0,0,0,"Ref_4",FALSE,71.21,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2091,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Pezoporus occidentalis","Night Parrot",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_4","A",0,0,60,40,0,0,0,"Ref_4",FALSE,130,"GenAvg",FALSE,,TRUE,,FALSE,68,"Jessica","Carolina"
2092,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Strigops habroptila","Kakapo",0,0,0,0,0,0,30,0,20,50,"PlantSeed","Ref_4","A",0,0,100,0,0,0,0,"Ref_4",FALSE,1732.05,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2095,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Coracopsis vasa","Vasa Parrot",0,0,0,0,0,0,60,0,40,0,"FruiNect","Ref_4","A",0,0,0,40,40,20,0,"Ref_4",FALSE,525,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2096,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Coracopsis nigra","Black Parrot",0,0,0,0,0,0,60,0,20,20,"FruiNect","Ref_4","A",0,0,0,40,40,20,0,"Ref_4",FALSE,186.24,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2097,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacus erithacus","Grey Parrot",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","A",0,0,0,0,40,60,0,"Ref_4",FALSE,333,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2098,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Poicephalus robustus","Brown-necked Parrot",0,0,0,0,0,0,30,30,40,0,"FruiNect","Ref_4","A",0,0,0,20,60,20,0,"Ref_4",FALSE,343.01,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2103,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Poicephalus gulielmi","Red-fronted Parrot",10,0,0,0,0,0,30,0,40,20,"PlantSeed","Ref_4","A",0,0,0,20,60,20,0,"Ref_4",FALSE,274.59,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2104,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Poicephalus senegalus","Senegal Parrot",0,0,0,0,0,0,40,0,30,30,"PlantSeed","Ref_4","A",0,0,20,20,40,20,0,"Ref_4",FALSE,147,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2105,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Poicephalus crassus","Niam-niam Parrot",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_4","A",0,0,0,40,40,20,0,"Ref_4",FALSE,174.25,"GenAvg",FALSE,,TRUE,,FALSE,68,"Jessica","Carolina"
2106,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Poicephalus meyeri","Meyer's Parrot",10,0,0,0,0,0,30,0,30,30,"PlantSeed","Ref_4","A",0,0,0,20,60,20,0,"Ref_4",FALSE,117.47,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2107,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Poicephalus flavifrons","Yellow-fronted Parrot",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_4","B",0,0,0,20,60,20,0,"Ref_4",FALSE,174,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2108,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Poicephalus rufiventris","Red-bellied Parrot",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","A",0,0,0,20,60,20,0,"Ref_4",FALSE,120,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2109,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Poicephalus cryptoxanthus","Brown-headed Parrot",0,0,0,0,0,0,30,0,40,30,"PlantSeed","Ref_4","A",0,0,0,20,60,20,0,"Ref_4",FALSE,140,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2110,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Poicephalus rueppellii","Rueppell's Parrot",10,0,0,0,0,0,20,20,20,30,"Omnivore","Ref_4","A",0,0,0,33,33,33,0,"Ref_4",FALSE,116,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2111,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Agapornis canus","Grey-headed Lovebird",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","A",0,0,100,0,0,0,0,"Ref_4",FALSE,30,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2112,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Agapornis pullarius","Red-headed Lovebird",0,0,0,0,0,0,30,0,70,0,"PlantSeed","Ref_4","A",0,0,50,30,20,0,0,"Ref_4",FALSE,39.3,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2113,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Agapornis taranta","Black-winged Lovebird",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","A",0,0,20,20,60,0,0,"Ref_4",FALSE,57.48,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2114,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Agapornis swindernianus","Black-collared Lovebird",20,0,0,0,0,0,40,0,40,0,"Omnivore","Ref_4","A",0,0,50,30,20,0,0,"Ref_4",FALSE,39.98,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2115,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Agapornis roseicollis","Rosy-faced Lovebird",0,0,0,0,0,0,0,0,70,30,"PlantSeed","Ref_4","A",0,0,50,50,0,0,0,"Ref_4",FALSE,53.83,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2116,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Agapornis fischeri","Fischer's Lovebird",0,0,0,0,0,0,20,0,80,0,"PlantSeed","Ref_4","A",0,0,50,50,0,0,0,"Ref_4",FALSE,48.3,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2117,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Agapornis personatus","Yellow-collared Lovebird",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_4","B",0,0,60,40,0,0,0,"Ref_4",FALSE,52.38,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2118,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Agapornis lilianae","Lilian's Lovebird",0,0,0,0,0,0,30,0,40,30,"PlantSeed","Ref_4","A",0,0,30,40,30,0,0,"Ref_4",FALSE,37.3,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2119,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Agapornis nigrigenis","Black-cheeked Lovebird",0,0,0,0,0,0,0,0,80,20,"PlantSeed","Ref_4","A",0,0,0,50,50,0,0,"Ref_4",FALSE,40.5,"PrimScale",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2120,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus vernalis","Vernal Hanging-parrot",0,0,0,0,0,0,50,30,20,0,"FruiNect","Ref_4","A",0,0,0,30,50,20,0,"Ref_4",FALSE,35.7,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2121,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus beryllinus","Sri Lanka Hanging-parrot",0,0,0,0,0,0,20,30,30,20,"Omnivore","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,30,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2122,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus philippensis","Philippine Hanging-parrot",0,0,0,0,0,0,30,40,0,30,"FruiNect","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,34.9,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2123,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus galgulus","Blue-crowned Hanging-parrot",0,0,0,0,0,0,70,0,0,30,"FruiNect","Ref_4","A",0,0,0,0,40,60,0,"Ref_4",FALSE,28,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2124,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus stigmatus","Sulawesi Hanging-parrot",0,0,0,0,0,0,30,40,0,30,"FruiNect","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,33.98,"GenAvg",FALSE,,TRUE,,FALSE,68,"Jessica","Carolina"
2125,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus amabilis","Moluccan Hanging-parrot",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_4","A",0,0,0,0,40,60,0,"Ref_4",FALSE,20,"PrimScale",TRUE,"MarceloR",TRUE,,FALSE,68,"Other","Carolina"
2126,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus catamene","Sangihe Hanging-parrot",0,0,0,0,0,0,40,20,10,30,"FruiNect","Ref_4","D1",0,0,0,30,40,30,0,"Genus",FALSE,33.98,"GenAvg",FALSE,,FALSE,,FALSE,68,"Walter","Carolina"
2127,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus aurantiifrons","Orange-fronted Hanging-parrot",0,0,0,0,0,0,30,70,0,0,"FruiNect","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,15.5,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2128,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus tener","Green-fronted Hanging-parrot",0,0,0,0,0,0,40,20,10,30,"FruiNect","Ref_4","D1",0,0,0,30,40,30,0,"Genus",FALSE,12,"Dunning08",TRUE,,FALSE,,FALSE,68,"Walter","Carolina"
2129,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus exilis","Red-billed Hanging-parrot",0,0,0,0,0,0,0,50,0,50,"Omnivore","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,33.98,"GenAvg",FALSE,,TRUE,,FALSE,68,"Jessica","Carolina"
2130,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus pusillus","Yellow-throated Hanging-parrot",0,0,0,0,0,0,70,0,0,30,"FruiNect","Ref_4","B",0,0,0,0,60,40,0,"Ref_4",FALSE,33.98,"GenAvg",FALSE,,TRUE,,FALSE,68,"Jessica","Carolina"
2131,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Loriculus flosculus","Flores Hanging-parrot",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,33.98,"GenAvg",FALSE,,TRUE,,FALSE,68,"Jessica","Carolina"
2132,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula eupatria","Alexandrine Parakeet",0,0,0,0,0,0,40,20,20,20,"FruiNect","Ref_4","A",0,0,0,50,50,0,0,"Ref_4",FALSE,214,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2134,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula krameri","Rose-ringed Parakeet",0,0,0,0,0,0,50,10,20,20,"FruiNect","Ref_4","A",0,0,30,30,30,10,0,"Ref_4",FALSE,116.11,"Dunning08",TRUE,,TRUE,,FALSE,68,"Other","Carolina"
2135,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula eques","Mauritius Parakeet",0,0,0,0,0,0,0,0,70,30,"PlantSeed","Ref_4","A",0,0,0,50,50,0,0,"Ref_4",FALSE,163,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2138,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula himalayana","Slaty-headed Parakeet",0,0,0,0,0,0,40,0,30,30,"PlantSeed","Ref_4","A",0,0,0,20,60,20,0,"Ref_4",FALSE,160.66,"GenAvg",FALSE,,TRUE,,FALSE,68,"Jessica","Carolina"
2139,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula finschii","Grey-headed Parakeet",0,0,0,0,0,0,30,0,30,40,"PlantSeed","Ref_4","A",0,0,20,20,40,20,0,"Ref_4",FALSE,89.59,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2141,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula cyanocephala","Plum-headed Parakeet",0,0,0,0,0,0,80,0,20,0,"FruiNect","Ref_4","A",0,0,33,33,33,0,0,"Ref_4",FALSE,65.99,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2142,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula roseata","Blossom-headed Parakeet",0,0,0,0,0,0,50,10,20,20,"FruiNect","Ref_4","D1",0,0,20,30,30,20,0,"Genus",FALSE,160.66,"GenAvg",FALSE,,FALSE,,FALSE,68,"Walter","Carolina"
2143,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula columboides","Malabar Parakeet",0,0,0,0,0,0,20,10,40,30,"PlantSeed","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,86.99,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2144,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula calthropae","Emerald-collared Parakeet",0,0,0,0,0,0,60,20,0,20,"FruiNect","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,160.66,"GenAvg",FALSE,,TRUE,,FALSE,68,"Jessica","Carolina"
2145,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula derbiana","Derbyan Parakeet",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","A",0,0,0,33,33,33,0,"Ref_4",FALSE,251,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2146,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula alexandri","Red-breasted Parakeet",0,0,0,0,0,0,70,0,0,30,"FruiNect","Ref_4","A",0,0,0,50,50,0,0,"Ref_4",FALSE,147,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2147,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula caniceps","Nicobar Parakeet",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,224,"PrimScale",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2148,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Psittacula longicauda","Long-tailed Parakeet",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","A",0,0,0,0,40,60,0,"Ref_4",FALSE,107,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2149,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Anodorhynchus hyacinthinus","Hyacinth Macaw",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_4","A",0,0,0,20,60,20,0,"Ref_4",FALSE,1331,"Dunning08",TRUE,,TRUE,,FALSE,68,"Other","Carolina"
2150,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Anodorhynchus leari","Lear's Macaw",0,0,0,0,0,0,70,0,30,0,"FruiNect","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,939.99,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2152,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Cyanopsitta spixii","Spix's Macaw",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,200,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2153,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Ara ararauna","Blue-and-yellow Macaw",0,0,0,0,0,0,30,10,30,30,"PlantSeed","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,1125,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2154,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Ara glaucogularis","Blue-throated Macaw",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_4","A",0,0,20,30,30,20,0,"Ref_4",FALSE,783.99,"Dunning08",TRUE,,TRUE,,FALSE,68,"Walter","Carolina"
2155,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Ara militaris","Military Macaw",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,1134,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2156,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Ara ambiguus","Great Green Macaw",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,1300,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2157,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Ara macao","Scarlet Macaw",0,0,0,0,0,0,20,20,30,30,"PlantSeed","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,1015,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2158,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Ara chloropterus","Red-and-green Macaw",0,0,0,0,0,0,40,0,30,30,"PlantSeed","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,1214,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2162,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Ara rubrogenys","Red-fronted Macaw",0,0,0,0,0,0,10,0,60,30,"PlantSeed","Ref_4","A",0,0,60,20,20,0,0,"Ref_4",FALSE,468,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2163,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Ara severus","Chestnut-fronted Macaw",0,0,0,0,0,0,30,0,50,20,"PlantSeed","Ref_4","A",0,0,0,0,60,40,0,"Ref_4",FALSE,343,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2164,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Orthopsittaca manilata","Red-bellied Macaw",0,0,0,0,0,0,100,0,0,0,"FruiNect","Ref_4","A",0,0,0,0,40,60,0,"Ref_4",FALSE,372,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2165,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Primolius couloni","Blue-headed Macaw",0,0,0,0,0,0,50,0,40,10,"Omnivore","Ref_4","D1",0,0,20,20,30,30,0,"Genus",FALSE,250,"Dunning08",TRUE,,FALSE,,FALSE,68,"Walter","Carolina"
2166,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Primolius maracana","Blue-winged Macaw",0,0,0,0,0,0,0,0,100,0,"PlantSeed","Ref_4","B",0,0,20,20,30,30,0,"Genus",FALSE,256,"Dunning08",TRUE,,FALSE,,FALSE,68,"Walter","Carolina"
2167,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Primolius auricollis","Yellow-collared Macaw",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","B",0,0,0,40,40,20,0,"Ref_4",FALSE,245,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2168,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Diopsittaca nobilis","Red-shouldered Macaw",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","A",0,0,20,20,40,20,0,"Ref_4",FALSE,150.91,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2169,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Aratinga acuticaudata","Blue-crowned Parakeet",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","A",0,0,0,33,33,33,0,"Ref_4",FALSE,171,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2170,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Guaruba guarouba","Golden Parakeet",0,0,0,0,0,0,60,0,10,30,"FruiNect","Ref_4","A",0,0,0,33,33,33,0,"Ref_4",FALSE,194,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2171,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Aratinga holochlora","Green Parakeet",0,0,0,0,0,0,50,0,50,0,"Omnivore","Ref_4","A",0,0,0,50,50,0,0,"Ref_4",FALSE,138,"Dunning08",TRUE,,TRUE,,FALSE,68,"Jessica","Carolina"
2172,"Nonpasseriformes","Psittaciformes","Psittacidae","Parrots","BL3","Aratinga brevipes","Socorro Parakeet",0,0,0,0,0,0,60,0,40,0,"FruiNect","Ref_4","A",0,0,0,30,60,10,0,"Ref_4",FALSE,177,"Dunning08",TRUE,,TRUE,,FALSE,68,"Other","Carolina"
