LOCALITY_ID,LATITUDE,LONGITUDE,CITY_NAME,POP_2015,BU_2015,ELEVATION
L1209523,40.517518500000001,-74.212743000000003,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1466738,40.732713199999999,-73.973911700000002,New York,16020421.762964999303222,3745.002031999999872,"-10"
L765029,40.826605100000002,-74.016416100000001,New York,16020421.762964999303222,3745.002031999999872,"24"
L616218,40.622073800000003,-74.040662900000001,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1815757,40.900201899999999,-73.776230900000002,New York,16020421.762964999303222,3745.002031999999872,"0"
L1869424,40.540270100000001,-74.141980700000005,New York,16020421.762964999303222,3745.002031999999872,"-5"
L7122470,41.025697999999998,-74.173298799999998,New York,16020421.762964999303222,3745.002031999999872,"103"
L523536,40.834463300000003,-73.129768999999996,New York,16020421.762964999303222,3745.002031999999872,"43"
L3577414,40.885608400000002,-73.423174099999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2501813,40.615289099999998,-74.063034799999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L524462,40.768333900000002,-73.994282499999997,New York,16020421.762964999303222,3745.002031999999872,"6"
L5281187,40.709011300000000,-74.299968500000006,New York,16020421.762964999303222,3745.002031999999872,"33"
L7016597,41.059335400000002,-73.846179100000001,New York,16020421.762964999303222,3745.002031999999872,"91"
L623132,40.767167899999997,-73.361656600000003,New York,16020421.762964999303222,3745.002031999999872,"37"
L8088524,40.679299399999998,-74.390018999999995,New York,16020421.762964999303222,3745.002031999999872,"51"
L2600371,40.542091700000000,-74.246263099999993,New York,16020421.762964999303222,3745.002031999999872,"-10"
L10864054,40.450114200000002,-74.453793700000006,New York,16020421.762964999303222,3745.002031999999872,"17"
L1351565,40.912714000000001,-73.765132800000003,New York,16020421.762964999303222,3745.002031999999872,"0"
L2783539,40.789266099999999,-74.096109900000002,New York,16020421.762964999303222,3745.002031999999872,"29"
L621112,40.754994500000002,-73.743989499999998,New York,16020421.762964999303222,3745.002031999999872,"-10"
L4525727,40.779837999999998,-73.972407700000005,New York,16020421.762964999303222,3745.002031999999872,"6"
L5430357,40.679163699999997,-74.225338699999995,New York,16020421.762964999303222,3745.002031999999872,"3"
L790383,40.804530100000001,-73.855426300000005,New York,16020421.762964999303222,3745.002031999999872,"-10"
L616953,40.959143599999997,-74.286868600000005,New York,16020421.762964999303222,3745.002031999999872,"128"
L6285373,40.928277899999998,-73.752007500000005,New York,16020421.762964999303222,3745.002031999999872,"10"
L1350743,40.512787699999997,-74.212356799999995,New York,16020421.762964999303222,3745.002031999999872,"-10"
L624405,40.844593099999997,-73.139752099999995,New York,16020421.762964999303222,3745.002031999999872,"43"
L1393159,40.619942899999998,-74.105715799999999,New York,16020421.762964999303222,3745.002031999999872,"3"
L673443,40.510830100000000,-74.209771200000006,New York,16020421.762964999303222,3745.002031999999872,"-10"
L510441,40.957993000000002,-73.801002499999996,New York,16020421.762964999303222,3745.002031999999872,"10"
L1434497,40.987082500000000,-74.058653199999995,New York,16020421.762964999303222,3745.002031999999872,"53"
L1929469,40.675776399999997,-74.018366000000000,New York,16020421.762964999303222,3745.002031999999872,"10"
L8101700,40.787950199999997,-74.201273900000004,New York,16020421.762964999303222,3745.002031999999872,"26"
L4024523,40.403768900000003,-74.371476200000004,New York,16020421.762964999303222,3745.002031999999872,"31"
L7273270,40.738607799999997,-73.072877700000006,New York,16020421.762964999303222,3745.002031999999872,"-1"
L1285332,40.747256999999998,-73.820228599999993,New York,16020421.762964999303222,3745.002031999999872,"23"
L3160074,40.759647100000002,-73.980816500000003,New York,16020421.762964999303222,3745.002031999999872,"6"
L7120150,40.858807200000001,-73.652571100000003,New York,16020421.762964999303222,3745.002031999999872,"-1"
L726104,41.043152599999999,-73.563457200000002,New York,16020421.762964999303222,3745.002031999999872,"3"
L1340800,40.502321600000002,-74.228803400000004,New York,16020421.762964999303222,3745.002031999999872,"-10"
L3077639,40.493064900000000,-74.417690600000000,New York,16020421.762964999303222,3745.002031999999872,"17"
L770907,40.992597099999998,-73.639447700000005,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1800092,40.562926900000001,-73.907655700000007,New York,16020421.762964999303222,3745.002031999999872,"-10"
L821734,40.648280399999997,-73.874902700000007,New York,16020421.762964999303222,3745.002031999999872,"2"
L5231798,40.491874699999997,-74.434800400000000,New York,16020421.762964999303222,3745.002031999999872,"17"
L1392189,40.758118500000002,-74.004469299999997,New York,16020421.762964999303222,3745.002031999999872,"24"
L821362,40.832011700000002,-73.174438499999994,New York,16020421.762964999303222,3745.002031999999872,"22"
L1341211,40.559833200000000,-73.904461999999995,New York,16020421.762964999303222,3745.002031999999872,"-10"
L4079481,40.583089500000000,-74.187310499999995,New York,16020421.762964999303222,3745.002031999999872,"-10"
L825798,40.745306200000002,-73.959145500000005,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2417018,40.585899300000001,-74.262127500000005,New York,16020421.762964999303222,3745.002031999999872,"7"
L6763292,40.556129300000002,-74.212860699999993,New York,16020421.762964999303222,3745.002031999999872,"-10"
L715919,40.868772999999997,-73.994432700000004,New York,16020421.762964999303222,3745.002031999999872,"50"
L794104,40.939573899999999,-73.921868200000006,New York,16020421.762964999303222,3745.002031999999872,"108"
L1821247,40.932086699999999,-73.801016000000004,New York,16020421.762964999303222,3745.002031999999872,"10"
L688332,40.641181799999998,-73.965282400000007,New York,16020421.762964999303222,3745.002031999999872,"2"
L846992,40.690074500000001,-74.274236099999996,New York,16020421.762964999303222,3745.002031999999872,"33"
L2190729,40.833114000000002,-74.011544999999998,New York,16020421.762964999303222,3745.002031999999872,"24"
L4469563,40.946432999999999,-73.834138699999997,New York,16020421.762964999303222,3745.002031999999872,"53"
L1782476,40.788137100000000,-74.170163700000003,New York,16020421.762964999303222,3745.002031999999872,"26"
L2987688,40.626687199999999,-74.016423000000003,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1813608,40.836784799999997,-73.698697600000003,New York,16020421.762964999303222,3745.002031999999872,"-10"
L678928,40.623136000000002,-73.899766799999995,New York,16020421.762964999303222,3745.002031999999872,"2"
L1796419,40.807101699999997,-73.794800199999997,New York,16020421.762964999303222,3745.002031999999872,"35"
L2170004,40.807645200000003,-74.057288900000003,New York,16020421.762964999303222,3745.002031999999872,"24"
L766750,40.749833500000001,-74.260695600000005,New York,16020421.762964999303222,3745.002031999999872,"33"
L2851338,40.745116500000002,-73.848901400000003,New York,16020421.762964999303222,3745.002031999999872,"19"
L816334,40.641299799999999,-74.035274700000002,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1888799,40.763051699999998,-74.285608400000001,New York,16020421.762964999303222,3745.002031999999872,"71"
L1099695,40.593327600000002,-73.901123999999996,New York,16020421.762964999303222,3745.002031999999872,"2"
L844826,40.728445800000003,-73.053760499999996,New York,16020421.762964999303222,3745.002031999999872,"-1"
L5199505,40.752277300000003,-72.933047099999996,New York,16020421.762964999303222,3745.002031999999872,"6"
L1790681,40.785908399999997,-73.984516299999996,New York,16020421.762964999303222,3745.002031999999872,"6"
L864482,40.765386999999997,-73.949959000000007,New York,16020421.762964999303222,3745.002031999999872,"6"
L2656198,40.672779300000002,-74.017737499999996,New York,16020421.762964999303222,3745.002031999999872,"10"
L1018912,40.858028099999999,-73.921085000000005,New York,16020421.762964999303222,3745.002031999999872,"50"
L879340,40.516768100000000,-74.249618100000006,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1392119,40.751210299999997,-74.008546300000006,New York,16020421.762964999303222,3745.002031999999872,"24"
L884458,40.628342799999999,-74.177917600000001,New York,16020421.762964999303222,3745.002031999999872,"-10"
L3136514,40.659203699999999,-74.164398899999995,New York,16020421.762964999303222,3745.002031999999872,"3"
L1280270,40.703399400000002,-74.249618100000006,New York,16020421.762964999303222,3745.002031999999872,"3"
L1834695,41.020480900000003,-74.001942900000003,New York,16020421.762964999303222,3745.002031999999872,"67"
L1037405,40.658047900000000,-73.967685700000004,New York,16020421.762964999303222,3745.002031999999872,"2"
L2190723,41.090823000000000,-74.176156000000006,New York,16020421.762964999303222,3745.002031999999872,"171"
L5529523,40.813000600000002,-73.956541999999999,New York,16020421.762964999303222,3745.002031999999872,"6"
L1799555,40.819887999999999,-73.960438199999999,New York,16020421.762964999303222,3745.002031999999872,"6"
L5879722,40.948084999999999,-74.026442200000005,New York,16020421.762964999303222,3745.002031999999872,"53"
L1398031,41.021355100000001,-74.030041699999998,New York,16020421.762964999303222,3745.002031999999872,"67"
L5116780,40.667079500000000,-73.380110299999998,New York,16020421.762964999303222,3745.002031999999872,"6"
L1847433,40.597202400000000,-74.004912300000001,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1788971,40.691923000000003,-73.975496399999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L860171,40.639139299999997,-74.036953100000005,New York,16020421.762964999303222,3745.002031999999872,"-10"
L870575,40.531953299999998,-74.213364600000006,New York,16020421.762964999303222,3745.002031999999872,"-10"
L4598998,40.671821799999996,-73.966751799999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L884460,40.628178699999999,-74.174157500000007,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1638487,40.989085400000000,-74.014042700000005,New York,16020421.762964999303222,3745.002031999999872,"53"
L1393166,40.621723500000002,-74.180506800000003,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1808996,41.064193199999998,-74.173126300000007,New York,16020421.762964999303222,3745.002031999999872,"103"
L1010190,40.830842799999999,-74.428274599999995,New York,16020421.762964999303222,3745.002031999999872,"61"
L878815,40.702161199999999,-73.996523999999994,New York,16020421.762964999303222,3745.002031999999872,"-10"
L880325,40.632493599999997,-74.183862399999995,New York,16020421.762964999303222,3745.002031999999872,"-10"
L996212,40.586386099999999,-73.892776999999995,New York,16020421.762964999303222,3745.002031999999872,"2"
L3228291,40.621363899999999,-74.157386399999993,New York,16020421.762964999303222,3745.002031999999872,"3"
L1429652,40.605224600000000,-74.078715599999995,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1902982,40.699610399999997,-73.997374500000006,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1046809,40.659610600000001,-73.972492200000005,New York,16020421.762964999303222,3745.002031999999872,"2"
L1849260,40.918548600000001,-73.352069299999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L3046996,40.811153900000001,-73.646025800000004,New York,16020421.762964999303222,3745.002031999999872,"56"
L949459,40.768476100000001,-73.936652499999994,New York,16020421.762964999303222,3745.002031999999872,"6"
L5529519,40.812215000000002,-73.958934499999998,New York,16020421.762964999303222,3745.002031999999872,"6"
L2636853,40.501838700000000,-74.225136699999993,New York,16020421.762964999303222,3745.002031999999872,"-10"
L872559,40.719284899999998,-73.973875399999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1255151,40.452167899999999,-74.227731199999994,New York,16020421.762964999303222,3745.002031999999872,"-10"
L852391,40.576216899999999,-73.944168099999999,New York,16020421.762964999303222,3745.002031999999872,"-8"
L3228263,40.625125599999997,-74.169377100000005,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1373631,40.571781299999998,-74.000695800000003,New York,16020421.762964999303222,3745.002031999999872,"-10"
L890084,40.629371800000001,-74.186648199999993,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1799559,40.806737599999998,-73.958099300000001,New York,16020421.762964999303222,3745.002031999999872,"6"
L2721494,40.567663099999997,-73.884208900000004,New York,16020421.762964999303222,3745.002031999999872,"-10"
L3390423,40.787755199999999,-73.021123399999993,New York,16020421.762964999303222,3745.002031999999872,"16"
L958539,40.614258000000000,-74.188556500000004,New York,16020421.762964999303222,3745.002031999999872,"-10"
L975161,40.579639399999998,-74.077978099999996,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2190721,41.025751000000000,-73.992058999999998,New York,16020421.762964999303222,3745.002031999999872,"52"
L1008909,40.727600299999999,-73.334673600000002,New York,16020421.762964999303222,3745.002031999999872,"6"
L8159675,40.508722800000001,-74.226265200000000,New York,16020421.762964999303222,3745.002031999999872,"-10"
L4908851,40.737784300000001,-74.371919500000004,New York,16020421.762964999303222,3745.002031999999872,"51"
L2179946,40.779261900000002,-73.965774199999998,New York,16020421.762964999303222,3745.002031999999872,"6"
L5714641,41.014219199999999,-73.879924700000004,New York,16020421.762964999303222,3745.002031999999872,"91"
L4525484,40.499246200000002,-74.358301200000000,New York,16020421.762964999303222,3745.002031999999872,"-10"
L902259,40.760170600000002,-73.818064600000000,New York,16020421.762964999303222,3745.002031999999872,"35"
L875792,40.558657599999997,-74.204031200000003,New York,16020421.762964999303222,3745.002031999999872,"-10"
L6116419,40.658994399999997,-73.602713300000005,New York,16020421.762964999303222,3745.002031999999872,"2"
L1799565,40.737919300000001,-73.985903100000002,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1119975,40.535190499999999,-74.226368699999995,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1988607,40.751342600000001,-73.959820100000002,New York,16020421.762964999303222,3745.002031999999872,"6"
L2846780,40.634017200000002,-74.387333400000003,New York,16020421.762964999303222,3745.002031999999872,"21"
L1096289,40.522709100000000,-74.178300600000000,New York,16020421.762964999303222,3745.002031999999872,"-10"
L3544992,40.731976600000003,-74.006911099999996,New York,16020421.762964999303222,3745.002031999999872,"10"
L1341670,40.515749999999997,-74.225267799999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L6123983,41.015397299999997,-74.131236099999995,New York,16020421.762964999303222,3745.002031999999872,"93"
L1378864,40.788842400000000,-73.936189799999994,New York,16020421.762964999303222,3745.002031999999872,"6"
L1115532,40.696578400000000,-73.999004499999998,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1127569,40.552246900000000,-74.590139600000001,New York,16020421.762964999303222,3745.002031999999872,"25"
L884454,40.513622800000000,-74.252140699999998,New York,16020421.762964999303222,3745.002031999999872,"10"
L1264834,40.753411399999997,-73.963179800000006,New York,16020421.762964999303222,3745.002031999999872,"6"
L1350789,40.514654499999999,-74.212492800000007,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1283148,40.848975699999997,-74.248974300000000,New York,16020421.762964999303222,3745.002031999999872,"27"
L2867427,40.514198800000003,-74.209068400000007,New York,16020421.762964999303222,3745.002031999999872,"-10"
L9305924,40.733995299999997,-73.125477300000000,New York,16020421.762964999303222,3745.002031999999872,"0"
L1742544,40.779753800000002,-73.991430699999995,New York,16020421.762964999303222,3745.002031999999872,"6"
L1461029,40.575880200000000,-74.221044399999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1815759,40.903003599999998,-73.773713200000003,New York,16020421.762964999303222,3745.002031999999872,"0"
L1189116,40.823714899999999,-73.741435999999993,New York,16020421.762964999303222,3745.002031999999872,"-10"
L4326110,40.763977900000000,-72.982178899999994,New York,16020421.762964999303222,3745.002031999999872,"6"
L1117224,40.698448800000001,-73.997666400000000,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2697698,40.874009200000003,-73.918705000000003,New York,16020421.762964999303222,3745.002031999999872,"50"
L1149386,40.669056099999999,-73.968361599999994,New York,16020421.762964999303222,3745.002031999999872,"-10"
L3261332,40.827497000000001,-73.122682600000005,New York,16020421.762964999303222,3745.002031999999872,"20"
L2123475,40.490539699999999,-74.436311900000007,New York,16020421.762964999303222,3745.002031999999872,"17"
L1144873,40.807394100000003,-73.642988200000005,New York,16020421.762964999303222,3745.002031999999872,"56"
L10170140,40.737026499999999,-73.092206000000004,New York,16020421.762964999303222,3745.002031999999872,"0"
L1137063,41.038464699999999,-73.563187099999993,New York,16020421.762964999303222,3745.002031999999872,"3"
L1099706,40.586353500000001,-73.885148799999996,New York,16020421.762964999303222,3745.002031999999872,"2"
L10234020,40.465024000000000,-74.353452700000005,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1128562,40.553265400000001,-74.566783900000004,New York,16020421.762964999303222,3745.002031999999872,"23"
L1349262,40.518636500000000,-74.217766299999994,New York,16020421.762964999303222,3745.002031999999872,"-10"
L9911704,40.793257400000002,-73.955389900000000,New York,16020421.762964999303222,3745.002031999999872,"6"
L1066163,41.053692900000001,-73.773010999999997,New York,16020421.762964999303222,3745.002031999999872,"77"
L6341510,40.711028200000001,-74.042787599999997,New York,16020421.762964999303222,3745.002031999999872,"10"
L8383069,40.461712900000002,-74.262112799999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1165787,40.681847599999998,-73.901553199999995,New York,16020421.762964999303222,3745.002031999999872,"19"
L4245764,40.705086500000000,-73.969795099999999,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1336189,40.923760700000003,-74.049867800000001,New York,16020421.762964999303222,3745.002031999999872,"53"
L2336316,40.746277100000000,-74.005942300000001,New York,16020421.762964999303222,3745.002031999999872,"10"
L1099702,40.603640800000001,-73.887176499999995,New York,16020421.762964999303222,3745.002031999999872,"2"
L2823715,40.744145300000000,-74.007013700000002,New York,16020421.762964999303222,3745.002031999999872,"10"
L1340797,40.513787399999998,-74.228193599999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1798629,40.871946899999998,-73.930660300000000,New York,16020421.762964999303222,3745.002031999999872,"50"
L5164569,40.654966600000002,-73.837817200000003,New York,16020421.762964999303222,3745.002031999999872,"2"
L2541131,40.607925299999998,-74.350640799999994,New York,16020421.762964999303222,3745.002031999999872,"21"
L2176902,41.049178200000000,-74.131772499999997,New York,16020421.762964999303222,3745.002031999999872,"93"
L4140740,40.643192999999997,-74.082105999999996,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1651424,40.982087999999997,-73.990331999999995,New York,16020421.762964999303222,3745.002031999999872,"108"
L1603661,40.913732099999997,-74.031865699999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1817865,40.894148299999998,-73.892947599999999,New York,16020421.762964999303222,3745.002031999999872,"-10"
L5150765,40.962846200000001,-73.961344999999994,New York,16020421.762964999303222,3745.002031999999872,"108"
L1535323,40.700161500000000,-73.863807800000004,New York,16020421.762964999303222,3745.002031999999872,"19"
L1867387,40.602752000000002,-74.247988599999999,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1767018,40.699521599999997,-73.855254000000002,New York,16020421.762964999303222,3745.002031999999872,"19"
L1796855,40.793938699999998,-73.955765799999995,New York,16020421.762964999303222,3745.002031999999872,"6"
L4061758,40.799573799999997,-73.748747899999998,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2466960,40.591252900000001,-73.753423699999999,New York,16020421.762964999303222,3745.002031999999872,"4"
L1785377,40.794644499999997,-73.926374100000004,New York,16020421.762964999303222,3745.002031999999872,"6"
L1465357,40.739428699999998,-74.267128499999998,New York,16020421.762964999303222,3745.002031999999872,"33"
L632194,40.836327500000003,-73.127590999999995,New York,16020421.762964999303222,3745.002031999999872,"43"
L1671735,40.818660500000000,-73.167612300000002,New York,16020421.762964999303222,3745.002031999999872,"22"
L1607379,40.585731199999998,-74.098666199999997,New York,16020421.762964999303222,3745.002031999999872,"3"
L1847450,40.744593399999999,-73.389158800000004,New York,16020421.762964999303222,3745.002031999999872,"6"
L2381643,40.790718800000000,-73.710630199999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2438720,41.037342600000002,-73.846453400000001,New York,16020421.762964999303222,3745.002031999999872,"91"
L1167751,40.863703999999998,-73.820314400000001,New York,16020421.762964999303222,3745.002031999999872,"0"
L1403484,40.817781300000000,-73.756553499999995,New York,16020421.762964999303222,3745.002031999999872,"35"
L123030,40.821390000000001,-73.614999999999995,New York,16020421.762964999303222,3745.002031999999872,"56"
L1441085,40.600436500000001,-74.080410200000003,New York,16020421.762964999303222,3745.002031999999872,"-10"
L10183421,40.745032299999998,-73.065667399999995,New York,16020421.762964999303222,3745.002031999999872,"-1"
L1785376,40.797747200000003,-73.926889099999997,New York,16020421.762964999303222,3745.002031999999872,"6"
L3155768,40.644554300000003,-73.688426399999997,New York,16020421.762964999303222,3745.002031999999872,"3"
L1847440,40.579357199999997,-73.990726100000003,New York,16020421.762964999303222,3745.002031999999872,"-8"
L1785381,40.794307199999999,-73.913823500000007,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1396506,40.753175200000001,-73.742441600000006,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1797866,40.930271099999999,-73.791724900000006,New York,16020421.762964999303222,3745.002031999999872,"10"
L1786981,40.802458600000001,-73.733098100000007,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1785361,40.791367100000002,-73.926502900000003,New York,16020421.762964999303222,3745.002031999999872,"6"
L1794154,40.905520899999999,-74.025973199999996,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1782612,41.035799699999998,-73.867302400000000,New York,16020421.762964999303222,3745.002031999999872,"91"
L1422631,40.785191800000000,-73.748518700000005,New York,16020421.762964999303222,3745.002031999999872,"-10"
L10292070,40.414154600000003,-74.352158200000005,New York,16020421.762964999303222,3745.002031999999872,"31"
L1416641,40.832185899999999,-73.703121800000005,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1813627,40.833841100000001,-73.699000400000003,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1836890,40.521436100000003,-74.204794000000007,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1465087,40.814351799999997,-74.393751899999998,New York,16020421.762964999303222,3745.002031999999872,"123"
L1785364,40.788901799999998,-73.932671900000003,New York,16020421.762964999303222,3745.002031999999872,"6"
L1802173,40.783918300000003,-74.109799600000002,New York,16020421.762964999303222,3745.002031999999872,"29"
L1796450,40.434209400000000,-74.152138100000002,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1524292,40.581612399999997,-74.415701100000007,New York,16020421.762964999303222,3745.002031999999872,"17"
L1440066,40.823188100000003,-74.475069199999993,New York,16020421.762964999303222,3745.002031999999872,"61"
L1785378,40.801377600000002,-73.923391499999994,New York,16020421.762964999303222,3745.002031999999872,"6"
L5208476,40.998264800000001,-73.885236699999993,New York,16020421.762964999303222,3745.002031999999872,"53"
L1796832,40.795280099999999,-73.952120899999997,New York,16020421.762964999303222,3745.002031999999872,"6"
L1403459,40.811157600000001,-73.747410400000007,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1781022,40.796415199999998,-73.915214800000001,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1411973,40.791048699999997,-73.707885399999995,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2097155,40.617145000000001,-74.111130200000005,New York,16020421.762964999303222,3745.002031999999872,"3"
L6176798,40.641090599999998,-74.293643799999998,New York,16020421.762964999303222,3745.002031999999872,"7"
L2620476,40.891246600000002,-73.303809700000002,New York,16020421.762964999303222,3745.002031999999872,"22"
L1789049,40.715972899999997,-73.866484299999996,New York,16020421.762964999303222,3745.002031999999872,"19"
L2267798,40.878116700000000,-73.876908999999998,New York,16020421.762964999303222,3745.002031999999872,"-10"
L5969695,40.536136300000003,-74.357356999999993,New York,16020421.762964999303222,3745.002031999999872,"17"
L7936082,40.974743199999999,-74.094217799999996,New York,16020421.762964999303222,3745.002031999999872,"28"
L1845581,40.731428600000001,-73.950967599999998,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1799567,40.726449799999997,-73.981776999999994,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1570500,40.823467500000000,-73.899041499999996,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1758119,40.734378399999997,-73.999634799999995,New York,16020421.762964999303222,3745.002031999999872,"-10"
L9279840,40.823973500000001,-74.221239900000000,New York,16020421.762964999303222,3745.002031999999872,"26"
L1628523,40.782884199999998,-74.173261100000005,New York,16020421.762964999303222,3745.002031999999872,"26"
L1782365,40.731731699999997,-73.977840299999997,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1744278,40.707439800000003,-74.015120999999994,New York,16020421.762964999303222,3745.002031999999872,"10"
L1774930,40.745787000000000,-74.004115200000001,New York,16020421.762964999303222,3745.002031999999872,"10"
L2240576,40.616681800000002,-74.172580600000003,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1832970,40.649039399999999,-73.833275999999998,New York,16020421.762964999303222,3745.002031999999872,"4"
L1670077,40.929323900000000,-74.093897400000003,New York,16020421.762964999303222,3745.002031999999872,"28"
L3678863,40.902678600000002,-73.124957100000003,New York,16020421.762964999303222,3745.002031999999872,"43"
L1918383,40.651133500000000,-74.022756799999996,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1799566,40.733861699999999,-73.983827000000005,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1643612,40.782816799999999,-74.082696799999994,New York,16020421.762964999303222,3745.002031999999872,"24"
L1793010,40.794744999999999,-74.486986999999999,New York,16020421.762964999303222,3745.002031999999872,"61"
L2438721,41.026423399999999,-73.844268299999996,New York,16020421.762964999303222,3745.002031999999872,"91"
L8271714,40.759080300000001,-73.693215800000004,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1769149,40.716721000000000,-74.015707699999993,New York,16020421.762964999303222,3745.002031999999872,"10"
L1492129,40.663522800000003,-73.970920599999999,New York,16020421.762964999303222,3745.002031999999872,"2"
L1774913,40.874929500000000,-73.421276899999995,New York,16020421.762964999303222,3745.002031999999872,"-10"
L4948995,40.766945700000001,-72.994850000000000,New York,16020421.762964999303222,3745.002031999999872,"6"
L2489777,40.641093099999999,-74.135889000000006,New York,16020421.762964999303222,3745.002031999999872,"3"
L1775975,40.738965999999998,-74.002810999999994,New York,16020421.762964999303222,3745.002031999999872,"10"
L10874771,40.540486799999996,-74.513830900000002,New York,16020421.762964999303222,3745.002031999999872,"23"
L1861549,40.613056600000000,-74.302200099999993,New York,16020421.762964999303222,3745.002031999999872,"7"
L1392962,40.756791100000001,-73.397394800000001,New York,16020421.762964999303222,3745.002031999999872,"37"
L2572819,41.088594399999998,-73.870997399999993,New York,16020421.762964999303222,3745.002031999999872,"129"
L7374860,40.474217099999997,-74.349761000000001,New York,16020421.762964999303222,3745.002031999999872,"-10"
L1403937,40.525081000000000,-74.242937200000000,New York,16020421.762964999303222,3745.002031999999872,"-10"
L9165682,40.746701999999999,-74.001509100000007,New York,16020421.762964999303222,3745.002031999999872,"10"
L6327525,41.018548899999999,-73.878612500000003,New York,16020421.762964999303222,3745.002031999999872,"91"
L1816694,40.865472799999999,-73.820205999999999,New York,16020421.762964999303222,3745.002031999999872,"0"
L8288587,40.779542100000000,-73.969000399999999,New York,16020421.762964999303222,3745.002031999999872,"6"
L5212443,41.076647399999999,-73.868489699999998,New York,16020421.762964999303222,3745.002031999999872,"91"
L2984803,40.869549499999998,-73.932398599999999,New York,16020421.762964999303222,3745.002031999999872,"50"
L1854650,40.890148400000001,-73.134905900000007,New York,16020421.762964999303222,3745.002031999999872,"43"
L4009428,40.671649799999997,-73.350973600000003,New York,16020421.762964999303222,3745.002031999999872,"6"
L10500058,40.799037300000002,-74.494718300000002,New York,16020421.762964999303222,3745.002031999999872,"61"
L3044567,40.741518900000003,-74.010846700000002,New York,16020421.762964999303222,3745.002031999999872,"10"
L8904086,40.889743099999997,-73.906369999999995,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2466971,40.584647900000000,-73.807318199999997,New York,16020421.762964999303222,3745.002031999999872,"4"
L1367719,40.767742100000000,-73.749848600000007,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2987656,40.704402000000002,-73.989798100000002,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2020727,40.524499800000001,-74.171340499999999,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2128148,40.613970799999997,-74.024477399999995,New York,16020421.762964999303222,3745.002031999999872,"-10"
L2035653,40.520002800000000,-74.183246100000005,New York,16020421.762964999303222,3745.002031999999872,"-10"
L4700866,40.583827700000001,-74.413586899999999,New York,16020421.762964999303222,3745.002031999999872,"21"
L2480238,40.504010600000001,-74.226002199999996,New York,16020421.762964999303222,3745.002031999999872,"-10"
